codigo_produto;descricaoproduto;codigo_familia;preco_venda_unitario;custo_produto_unitario
2737205;Powerful Home Appliances Purple #784;CSF ;338.40;144.00
2737210;Comfortable Home Appliances Yellow #966;CSF ;338.40;144.00
2737215;Innovative Home Appliances Maroon #93;CSF ;338.40;144.00
2737400;Sustainable Lighting Cyan #913;CS  ;379.90;165.82
2737402;Long-Lasting Lighting Brown #289;CS  ;379.90;174.55
2737403;Sustainable Lighting Lime #810;CS  ;379.90;174.55
2737404;Long-Lasting Lighting White #590;CS  ;379.90;174.55
2737407;Eco-Friendly Lighting Purple #906;CS  ;379.90;192.00
2737408;Beautiful Lighting Lime #139;CS  ;379.90;192.00
2737411;Versatile Lighting Lime #683;CS  ;379.90;192.00
2737414;Eco-Friendly Lighting Brown #193;CS  ;379.90;220.80
2737415;Useful Lighting Silver #251;CS  ;379.90;165.82
2737417;Elegant Lighting Black #270;CS  ;379.90;192.00
2737420;Powerful Lighting Gold #398;CS  ;379.90;165.82
2737421;Versatile Lighting Cyan #116;CS  ;379.90;165.82
2737422;Elegant Lighting Black #502;CS  ;379.90;174.55
2737423;Stylish Lighting Silver #462;CS  ;379.90;159.25
2737424;Eco-Friendly Lighting Purple #968;CS  ;379.90;159.25
2737426;Beautiful Lighting Maroon #982;CS  ;379.90;159.25
2737428;Innovative Lighting Black #434;CS  ;379.90;159.25
2737429;Delicious Lighting Gold #87;CS  ;379.90;159.25
2737602;Fun Lighting Olive #169;CS  ;296.90;139.64
2737604;Fun Lighting Cyan #313;CS  ;296.90;139.64
2737606;Innovative Lighting Pink #577;CS  ;296.90;139.64
2737607;Elegant Lighting Gold #405;CS  ;328.10;130.91
2737608;Delicious Lighting Cyan #16;CS  ;328.10;130.91
2737609;Delicious Lighting Pink #422;CS  ;328.10;139.64
2737612;Luxurious Lighting Yellow #156;CS  ;328.10;130.91
2737613;Sophisticated Lighting Orange #674;CS  ;328.10;130.91
2738001;Practical Lighting Green #405;CS  ;329.90;196.37
2738002;Eco-Friendly Lighting Gold #132;CS  ;329.90;196.37
2738003;Innovative Lighting Red #773;CS  ;329.90;196.37
2738008;Delicious Lighting Brown #862;CS  ;329.90;196.37
2738009;Delicious Lighting Blue #501;CS  ;329.90;196.37
2738011;Powerful Lighting Navy #48;CS  ;329.90;196.37
2738013;Powerful Lighting Yellow #128;CS  ;329.90;196.37
2738014;Elegant Lighting Olive #399;CS  ;329.90;196.37
2738100;Sophisticated Home Appliances Teal #878;CSF ;459.90;196.36
2738104;Durable Home Appliances Maroon #323;CSF ;459.90;196.36
2738106;High-Quality Home Appliances Gold #888;CSF ;459.90;174.55
2738107;Sustainable Home Appliances Silver #895;CSF ;459.90;196.37
2738109;Stylish Home Appliances Teal #352;CSF ;459.90;174.55
2738112;High-Quality Home Appliances Maroon #959;CSF ;459.90;174.55
2738115;Fun Home Appliances Lime #432;CSF ;459.90;196.37
2738116;Long-Lasting Home Appliances Green #466;CSF ;459.90;196.37
2738200;Powerful Home Appliances Silver #877;CSF ;410.10;134.40
2738202;Durable Home Appliances Gold #827;CSF ;410.10;174.55
2738206;High-Quality Home Appliances Black #327;CSF ;399.90;165.82
2738210;Fun Home Appliances Teal #622;CSF ;399.90;174.55
2738212;Sophisticated Home Appliances Olive #303;CSF ;399.90;165.82
2738213;High-Quality Home Appliances Orange #249;CSF ;399.90;165.82
2738217;Durable Home Appliances Navy #890;CSF ;399.90;174.55
2738301;Luxurious Home Appliances Purple #368;CSF ;379.40;161.46
2738303;Innovative Home Appliances Brown #281;CSF ;379.40;161.46
2738304;Delicious Home Appliances Purple #726;CSF ;379.40;161.46
2738306;Sustainable Home Appliances Navy #573;CSF ;379.40;144.00
2738308;Practical Home Appliances Silver #432;CSF ;379.40;144.00
2738309;Practical Home Appliances Gray #504;CSF ;379.40;144.00
2738311;Comfortable Home Appliances Magenta #342;CSF ;379.40;161.45
2738402;Beautiful Books Magenta #648;CSMC;358.80;152.73
2738404;Sustainable Books Brown #323;CSMC;358.80;152.73
2738409;High-Quality Books Olive #23;CSMC;358.90;152.73
2738410;Durable Books Teal #528;CSMC;358.90;152.73
2738411;Practical Books Maroon #69;CSMC;358.90;152.73
2738412;Useful Books Gold #601;CSMC;358.90;152.73
2738414;Innovative Books Yellow #672;CSMC;358.90;152.73
2738416;Durable Books Black #937;CSMC;358.90;152.73
2738417;High-Quality Books Silver #14;CSMC;358.90;152.73
2738422;Fun Books Yellow #451;CSMC;358.90;152.73
2738423;Luxurious Books White #730;CSMC;358.90;152.73
2738500;Beautiful Lighting Red #615;CS  ;389.60;165.82
2738502;Sustainable Lighting Olive #613;CS  ;389.60;165.82
2738505;Beautiful Lighting Maroon #921;CS  ;389.60;165.82
2738508;Luxurious Lighting Purple #98;CS  ;389.60;165.82
2738515;Sustainable Lighting Maroon #256;CS  ;449.90;192.00
2738518;Versatile Lighting Maroon #383;CS  ;449.90;192.00
2738519;Luxurious Lighting Green #222;CS  ;449.90;174.55
2738602;Beautiful Lighting Magenta #318;CS  ;306.90;130.91
2738603;Useful Lighting Black #54;CS  ;306.90;130.91
2738607;Durable Lighting Green #331;CS  ;306.90;130.91
2738608;Innovative Lighting White #508;CS  ;306.90;130.91
2738611;Innovative Lighting Magenta #762;CS  ;306.90;130.91
2738616;Stylish Lighting Black #848;CS  ;306.90;130.91
2738802;Fun Home Appliances Black #700;CSF ;410.10;174.55
2738805;Beautiful Home Appliances Purple #83;CSF ;410.10;174.55
2738807;Long-Lasting Home Appliances Black #26;CSF ;410.10;174.55
2738902;Comfortable Home Appliances Magenta #876;CSF ;410.10;174.55
2738903;Sophisticated Home Appliances Yellow #475;CSF ;410.10;174.55
2738904;Elegant Home Appliances Black #80;CSF ;410.10;174.55
2739002;Eco-Friendly Musical Accessories Olive #951;CSFC;399.90;170.18
2739004;Versatile Musical Accessories Gold #494;CSFC;399.90;170.18
2739005;Stylish Musical Accessories Maroon #379;CSFC;399.90;170.18
2739006;Sustainable Musical Accessories Black #726;CSFC;399.90;170.18
2739008;Sustainable Musical Accessories Black #179;CSFC;399.90;165.82
2739010;Modern Musical Accessories Maroon #957;CSFC;399.90;170.18
2745700;Useful Health and Wellness Green #115;DAL ;79.90;43.12
2745800;Modern Womens Watches Red #755;69  ;0.20;0.14
2746401;Long-Lasting Automotive Parts and Accessories Magenta #532;DLN ;37.30;37.96
2746402;Comfortable Automotive Parts and Accessories Maroon #629;DLN ;37.30;43.98
2746502;Innovative Beauty Products White #307;MCT ;152.70;61.04
2746504;Useful Beauty Products Maroon #568;MCT ;152.70;67.08
2749100;Eco-Friendly Home Decor Yellow #122;60  ;4.00;1.36
2749400;Modern Furniture Olive #285;150 ;28.00;11.54
2750900;Versatile Pet Supplies Olive #971;35  ;110.00;49.50
2750901;Practical Pet Supplies Teal #221;35  ;110.00;65.99
2751201;Durable Womens Watches Gold #252;69  ;0.75;0.46
2751202;Comfortable Womens Watches Navy #303;69  ;0.75;0.46
2752010;Luxurious Power Tools Yellow #983;OJP ;449.00;237.59
2752012;Versatile Power Tools Pink #370;OJP ;449.00;237.31
2752113;Comfortable Power Tools Navy #645;OJP ;449.00;223.63
2755500;Useful Audiobooks Pink #123;26  ;142.00;65.13
2755800;Comfortable Software Olive #102;HBE ;15.30;7.91
2756000;Versatile Software Teal #66;HBE ;21.20;10.99
2760000;Delicious Collectibles Green #695;18  ;90.30;47.52
2760200;Beautiful Software Orange #832;OTMO;375.00;208.24
2763907;Delicious Books Pink #291;CSMC;717.70;305.46
2763908;Powerful Books Lime #444;CSMC;717.70;305.46
2763909;Long-Lasting Books Gold #610;CSMC;717.70;305.46
2763910;Elegant Books Silver #503;CSMC;717.70;305.46
2763912;Fun Books Pink #197;CSMC;717.70;305.46
2766200;Eco-Friendly Video Games Yellow #966;DMA ;34.90;12.32
2767200;Eco-Friendly Tires and Wheels Teal #409;DMR ;8.00;3.30
2769400;Sophisticated Kitchenware Orange #801;67  ;24.50;9.50
2769700;Fun Video Games Navy #383;DMA ;36.90;35.17
2770200;Durable Sports Equipment Navy #338;BB  ;92.00;48.32
2771100;Fun Tires and Wheels Pink #32;DMR ;91.00;33.00
2771310;Innovative Hardware White #281;SCF ;358.60;130.47
2771313;Luxurious Hardware Teal #17;SCF ;358.60;130.47
2772000;Sustainable Power Tools Purple #67;OJP ;481.20;253.23
2772003;Stylish Power Tools Silver #745;OJP ;481.20;253.23
2772004;Comfortable Power Tools Magenta #52;OJP ;481.20;253.23
2772702;Sophisticated Lighting Olive #135;CS  ;451.10;192.00
2772703;High-Quality Lighting Lime #354;CS  ;451.10;192.00
2772705;Useful Lighting Silver #290;CS  ;451.10;192.00
2772710;Luxurious Lighting Cyan #738;CS  ;451.10;192.00
2773200;Beautiful Consoles Purple #390;CPOC;27.40;12.82
2773400;Elegant Plants and Flowers Olive #832;CRS ;899.90;601.62
2773800;Practical Productivity Teal #999;31  ;227.00;119.00
2778301;Sophisticated Flooring Pink #39;17  ;77.60;32.20
2780400;Luxurious Software Green #82;HBE ;78.60;42.08
2780507;Practical Home Appliances Blue #979;CSF ;260.30;109.09
2780510;Comfortable Home Appliances Yellow #595;CSF ;260.30;109.09
2780511;Luxurious Home Appliances Maroon #394;CSF ;260.30;109.09
2780515;Versatile Home Appliances Olive #570;CSF ;329.90;138.29
2780516;Versatile Home Appliances Gray #535;CSF ;329.90;138.29
2780526;Luxurious Home Appliances Cyan #348;CSF ;260.30;109.09
2780527;Durable Home Appliances Pink #281;CSF ;260.30;109.09
2780529;Luxurious Home Appliances Lime #197;CSF ;260.30;109.09
2780602;Modern Home Appliances Lime #864;CSF ;299.90;125.72
2780603;Innovative Home Appliances Brown #36;CSF ;299.90;125.72
2780605;Versatile Home Appliances Maroon #920;CSF ;299.90;125.72
2780612;Long-Lasting Home Appliances Magenta #799;CSF ;299.90;125.72
2780613;Innovative Home Appliances Magenta #661;CSF ;299.90;125.72
2780616;Stylish Home Appliances Purple #302;CSF ;299.90;117.34
2780620;Sustainable Home Appliances Red #638;CSF ;299.90;117.34
2780622;Beautiful Home Appliances Cyan #325;CSF ;299.90;117.34
2780625;Powerful Home Appliances Red #911;CSF ;299.90;159.25
2780632;Luxurious Home Appliances Purple #6;CSF ;299.90;125.72
2780633;Fun Home Appliances Maroon #108;CSF ;299.90;125.72
2780634;Fun Home Appliances Gray #77;CSF ;299.90;125.72
2780700;Useful Home Appliances Purple #346;CSF ;349.90;146.67
2780702;Beautiful Home Appliances Navy #458;CSF ;349.90;146.67
2780704;Fun Home Appliances Magenta #59;CSF ;349.90;146.67
2780706;Beautiful Home Appliances Maroon #496;CSF ;239.50;100.37
2780707;Beautiful Home Appliances Yellow #429;CSF ;239.50;100.36
2780708;Versatile Home Appliances Blue #319;CSF ;239.50;100.36
2780709;Sustainable Home Appliances Cyan #822;CSF ;239.50;100.36
2780711;High-Quality Home Appliances Teal #917;CSF ;239.50;100.36
2780715;Beautiful Home Appliances Gold #314;CSF ;329.90;138.29
2780717;High-Quality Home Appliances Orange #262;CSF ;329.90;100.36
2780718;Useful Home Appliances Yellow #282;CSF ;349.90;146.67
2780720;Useful Home Appliances Navy #927;CSF ;349.90;128.33
2780722;Fun Home Appliances Red #161;CSF ;349.90;146.67
2780726;Comfortable Home Appliances Maroon #499;CSF ;349.90;146.67
2780727;Comfortable Home Appliances Yellow #318;CSF ;349.90;146.67
2781301;Durable Electronics Blue #299;27  ;412.00;184.80
2781400;Versatile Hand Tools Silver #770;DFM ;28.10;17.62
2783101;Eco-Friendly Lighting Orange #524;CS  ;329.90;138.29
2783102;Versatile Lighting Silver #207;CS  ;329.90;138.29
2783103;Sophisticated Lighting Brown #859;CS  ;329.90;138.29
2783104;Elegant Lighting Maroon #64;CS  ;329.90;138.29
2783107;Luxurious Lighting Lime #578;CS  ;329.90;138.29
2783110;Modern Lighting Yellow #342;CS  ;329.90;138.29
2783111;Elegant Lighting Black #781;CS  ;329.90;138.29
2783112;Practical Lighting Olive #695;CS  ;329.90;138.29
2783113;Modern Lighting Green #645;CS  ;329.90;138.29
2783114;Stylish Lighting White #666;CS  ;329.90;138.29
2783115;Powerful Lighting Pink #829;CS  ;329.90;138.29
2783118;Sustainable Lighting Gold #786;CS  ;329.90;138.29
2783119;Fun Lighting Olive #132;CS  ;329.90;138.29
2783120;Practical Lighting Olive #88;CS  ;329.90;138.29
2783200;Stylish Home Appliances Silver #53;CSF ;479.90;174.55
2783201;Luxurious Home Appliances Olive #471;CSF ;479.90;174.55
2783203;Durable Home Appliances Pink #162;CSF ;479.90;174.55
2783204;Sustainable Home Appliances Lime #622;CSF ;479.90;174.55
2783205;Eco-Friendly Home Appliances Magenta #356;CSF ;479.90;240.00
2783206;Innovative Home Appliances Gold #768;CSF ;563.90;174.55
2783209;Powerful Home Appliances Red #947;CSF ;563.90;174.55
2783210;Modern Home Appliances Orange #544;CSF ;563.90;174.55
2783211;Luxurious Home Appliances Gold #380;CSF ;563.90;240.00
2783218;Durable Home Appliances Lime #910;CSF ;399.90;174.55
2783219;Eco-Friendly Home Appliances Navy #845;CSF ;399.90;174.55
2783220;Stylish Home Appliances Teal #59;CSF ;399.90;174.55
2783223;Fun Home Appliances Brown #692;CSF ;399.90;174.55
2783301;Innovative Home Appliances Teal #273;CSF ;543.40;174.55
2783302;High-Quality Home Appliances Navy #968;CSF ;543.40;174.55
2783303;Powerful Home Appliances Gray #767;CSF ;543.40;174.55
2783305;High-Quality Home Appliances Green #227;CSF ;543.40;174.55
2783306;Fun Home Appliances White #846;CSF ;410.10;174.55
2783308;Practical Home Appliances Teal #196;CSF ;410.10;174.55
2783310;Sustainable Home Appliances Yellow #727;CSF ;410.10;174.55
2783311;Innovative Home Appliances Red #564;CSF ;410.10;174.55
2783314;Eco-Friendly Home Appliances Olive #142;CSF ;410.10;174.55
2783315;Beautiful Home Appliances Green #833;CSF ;410.10;174.55
2783316;Fun Home Appliances Black #249;CSF ;410.10;174.55
2783317;Modern Home Appliances Red #475;CSF ;410.10;174.55
2783401;Beautiful Home Appliances Magenta #292;CSF ;358.90;152.73
2783403;Stylish Home Appliances Maroon #710;CSF ;358.90;152.73
2783404;Comfortable Home Appliances Gray #357;CSF ;358.90;152.73
2783501;Comfortable Lighting Lime #295;CS  ;410.10;174.55
2783502;Innovative Lighting Teal #497;CS  ;410.10;174.55
2783505;Delicious Lighting White #712;CS  ;410.10;174.55
2783506;Practical Lighting Gray #607;CS  ;410.10;174.55
2783507;Powerful Lighting Silver #576;CS  ;410.10;174.55
2783509;Luxurious Lighting Black #560;CS  ;410.10;174.55
2783512;Stylish Lighting Orange #799;CS  ;410.10;174.55
2783513;Comfortable Lighting Gray #191;CS  ;410.10;174.55
2783514;Beautiful Lighting Cyan #192;CS  ;410.10;174.55
2783516;Sophisticated Lighting Maroon #363;CS  ;410.10;174.55
2783517;Powerful Lighting Gold #543;CS  ;410.10;174.55
2783518;Stylish Lighting Black #172;CS  ;410.10;174.55
2783601;Powerful Books Orange #741;CSMC;219.90;108.68
2783602;Practical Books Silver #238;CSMC;219.90;146.67
2783604;Durable Books Purple #593;CSMC;219.90;108.68
2783617;Eco-Friendly Books Maroon #410;CSMC;329.90;138.29
2783618;Innovative Books Magenta #78;CSMC;329.90;138.29
2783620;Powerful Books Pink #746;CSMC;329.90;138.29
2783630;Stylish Books Gold #321;CSMC;219.90;132.00
2783636;Eco-Friendly Books Cyan #563;CSMC;219.90;132.00
2783637;Stylish Books Yellow #945;CSMC;219.90;132.00
2783641;Practical Books Magenta #366;CSMC;219.90;132.00
2783700;Long-Lasting Lighting Lime #413;CS  ;239.50;100.36
2783701;Versatile Lighting Blue #299;CS  ;239.50;100.36
2783704;Sophisticated Lighting Silver #296;CS  ;239.50;100.36
2783705;Sustainable Lighting Silver #852;CS  ;239.50;100.36
2783706;High-Quality Lighting Yellow #852;CS  ;239.50;100.36
2783709;High-Quality Lighting Teal #535;CS  ;279.90;138.29
2783710;Durable Lighting Pink #994;CS  ;279.90;138.29
2783711;Practical Lighting Orange #363;CS  ;279.90;138.29
2783712;Fun Lighting Magenta #184;CS  ;279.90;138.29
2783713;Delicious Lighting Magenta #424;CS  ;279.90;138.29
2783717;Elegant Lighting Gold #759;CS  ;239.50;100.36
2783718;Long-Lasting Lighting Lime #954;CS  ;239.50;100.36
2783719;Elegant Lighting Gold #608;CS  ;239.50;100.36
2783720;Powerful Lighting Maroon #522;CS  ;239.50;100.36
2783901;High-Quality Musical Accessories White #244;CSFC;279.90;146.67
2783903;Long-Lasting Musical Accessories Navy #909;CSFC;279.90;146.67
2783905;Durable Musical Accessories Brown #634;CSFC;279.90;146.67
2783906;Innovative Musical Accessories Gray #958;CSFC;279.90;146.67
2783908;Fun Musical Accessories Green #810;CSFC;279.90;159.25
2783910;Innovative Musical Accessories Black #794;CSFC;279.90;146.67
2783911;Beautiful Musical Accessories Olive #887;CSFC;279.90;130.91
2784002;High-Quality Lighting Silver #41;CS  ;489.50;213.82
2784003;High-Quality Lighting Purple #834;CS  ;489.50;213.82
2784006;Elegant Lighting Lime #30;CS  ;489.50;213.82
2784011;Powerful Lighting Blue #574;CS  ;489.50;213.82
2784013;Practical Lighting Gold #400;CS  ;489.50;213.82
2784108;Durable Musical Accessories Magenta #284;CSFC;549.90;182.40
2784113;Innovative Musical Accessories Green #883;CSFC;428.60;182.40
2784201;Delicious Home Appliances Cyan #526;CSF ;299.90;125.72
2784202;Practical Home Appliances Red #206;CSF ;299.90;125.72
2784203;Long-Lasting Home Appliances Olive #585;CSF ;299.90;125.72
2784204;Luxurious Home Appliances Orange #269;CSF ;299.90;125.72
2784209;Powerful Home Appliances Lime #74;CSF ;299.90;110.00
2784215;Luxurious Home Appliances Yellow #735;CSF ;299.90;125.72
2784217;Long-Lasting Home Appliances White #358;CSF ;299.90;125.72
2784219;Beautiful Home Appliances Pink #808;CSF ;299.90;125.72
2784223;Sustainable Home Appliances Gray #189;CSF ;299.90;125.72
2784225;Eco-Friendly Home Appliances Brown #818;CSF ;299.90;110.00
2784227;Sustainable Home Appliances Maroon #335;CSF ;299.90;110.00
2784228;Stylish Home Appliances White #232;CSF ;299.90;110.00
2784229;Long-Lasting Home Appliances Pink #660;CSF ;299.90;125.72
2784300;Long-Lasting Home Appliances Red #710;CSF ;272.90;163.20
2784301;Comfortable Home Appliances Maroon #137;CSF ;272.90;209.45
2784302;High-Quality Home Appliances Navy #735;CSF ;272.90;209.45
2784308;Luxurious Home Appliances Black #153;CSF ;479.50;209.45
2784310;Powerful Home Appliances Gold #394;CSF ;479.50;209.45
2784401;Stylish Lighting Orange #246;CS  ;269.90;174.55
2784402;Durable Lighting Lime #657;CS  ;269.90;174.55
2784403;Versatile Lighting Lime #665;CS  ;269.90;174.55
2784404;Powerful Lighting Green #11;CS  ;269.90;174.55
2784407;High-Quality Lighting Silver #381;CS  ;234.90;174.55
2784408;Comfortable Lighting Purple #752;CS  ;234.90;174.55
2784409;Stylish Lighting Magenta #321;CS  ;234.90;174.55
2784410;Luxurious Lighting Lime #697;CS  ;234.90;174.55
2784600;High-Quality Electronics Maroon #211;27  ;485.00;223.40
2784601;Stylish Electronics Orange #879;27  ;485.00;223.40
2784700;Useful Electronics Lime #743;27  ;485.00;203.29
2784703;Sustainable Electronics Cyan #546;27  ;532.00;208.89
2785100;Long-Lasting Home Decor Black #931;60  ;8.30;3.52
2787600;Powerful Health and Wellness Purple #666;DAL ;17.70;9.17
2787700;Sophisticated Audiobooks Red #427;26  ;238.00;109.73
2791901;Modern Movies White #961;DLS ;23.90;20.41
2791902;Eco-Friendly Movies Black #834;DLS ;23.90;24.79
2794200;Useful Vehicle Accessories White #666;ALD ;999.90;686.75
2794800;Powerful Security Red #946;DET ;11.40;5.94
2794902;Versatile Power Tools Yellow #151;OJP ;364.00;191.52
2799800;Useful Audiobooks White #1000;26  ;130.00;59.49
2800001;Practical Hardware Teal #736;SCF ;168.90;73.74
2800002;Powerful Hardware Blue #63;SCF ;168.90;69.38
2800003;Modern Hardware Olive #517;SCF ;168.90;73.74
2800005;Beautiful Hardware Pink #272;SCF ;168.90;69.38
2800018;Durable Hardware Pink #461;SCF ;168.90;73.74
2800026;Eco-Friendly Hardware Red #344;SCF ;168.90;73.74
2800600;Durable Bathroom Fixtures Purple #994;74  ;42.50;17.50
2801500;Elegant Hobbies Black #184;190 ;153.00;90.64
2814500;Eco-Friendly Flooring White #400;17  ;34.40;14.25
2816809;Long-Lasting Collectibles Brown #754;18  ;91.80;45.86
2817000;Modern Audiobooks Blue #754;26  ;72.00;32.78
2817300;Comfortable Grocery Items Red #365;19  ;79.90;57.82
2820600;Powerful Tires and Wheels Gold #180;DMR ;3.90;1.61
2820700;Long-Lasting Tools Teal #164;FR  ;31.90;16.48
2820900;Practical Tires and Wheels Navy #178;DMR ;1.00;1.37
2821100;Useful Home Decor Black #392;60  ;55.45;23.00
2821200;Versatile Home Decor Teal #144;60  ;63.75;26.45
2822200;Comfortable Clothing Pink #716;130 ;39.50;20.45
2822802;Comfortable Lighting Pink #223;CS  ;502.35;213.82
2822804;Sustainable Lighting Blue #227;CS  ;502.35;213.82
2822809;High-Quality Lighting Brown #819;CS  ;499.90;213.82
2822812;Beautiful Lighting Black #89;CS  ;499.90;213.82
2822819;Beautiful Lighting Cyan #623;CS  ;502.35;213.82
2822820;Luxurious Lighting Magenta #927;CS  ;502.35;213.82
2829500;Versatile Streaming Services Blue #146;33  ;431.00;239.00
2829600;Eco-Friendly Streaming Services White #139;33  ;495.00;275.00
2829700;Delicious Tires and Wheels Purple #649;DMR ;49.00;19.40
2830500;Practical Office Supplies Orange #146;333 ;1631.00;965.01
2830501;Eco-Friendly Office Supplies Blue #104;333 ;1631.00;965.01
2830900;Elegant Jewelry Orange #999;CCOF;152.90;76.42
2830905;Luxurious Jewelry Yellow #589;CCOF;152.90;76.42
2830906;Modern Jewelry Gold #491;CCOF;152.90;76.42
2830912;Sophisticated Jewelry Purple #744;CCOF;152.90;89.90
2830920;Luxurious Jewelry Purple #584;CCOF;152.90;89.90
2830925;Luxurious Jewelry Maroon #647;CCOF;152.90;89.90
2830927;Practical Jewelry Teal #624;CCOF;152.90;76.42
2830932;Eco-Friendly Jewelry Orange #281;CCOF;152.90;76.42
2837300;Powerful Tires and Wheels Navy #481;DMR ;22.50;9.70
2837700;Long-Lasting Tools White #943;FR  ;31.90;16.48
2837800;Modern Tools Gray #213;FR  ;31.90;16.48
2838000;Innovative Tools Gold #278;FR  ;31.90;14.26
2838100;Innovative Tools Gold #156;FR  ;31.90;15.99
2838500;Modern Tools Maroon #861;FR  ;255.20;145.28
2839105;Fun Books Yellow #578;CSMC;499.90;213.82
2839106;Powerful Books White #611;CSMC;499.90;213.82
2839109;Stylish Books Gray #375;CSMC;427.90;213.82
2839111;Sustainable Books Magenta #312;CSMC;427.90;213.82
2839112;Durable Books Magenta #229;CSMC;427.90;213.82
2839114;Innovative Books Maroon #320;CSMC;427.90;213.82
2839300;Fun Electronics Purple #847;27  ;370.00;165.87
2839301;Powerful Electronics Gold #679;27  ;370.00;160.06
2839302;Delicious Electronics Navy #436;27  ;370.00;165.87
2840501;Beautiful Electronics Gray #380;27  ;298.00;128.75
2840502;Luxurious Electronics Gray #121;27  ;298.00;133.41
2840803;Fun Electronics Pink #352;27  ;369.80;165.87
2840806;Delicious Electronics Teal #102;27  ;369.80;165.89
2844000;Powerful Building Materials Yellow #327;APDP;856.00;399.74
2846303;Versatile Beauty Products Red #758;MCT ;249.90;141.38
2846401;Sophisticated Collectibles Green #256;18  ;120.40;60.01
2846402;Stylish Collectibles Brown #695;18  ;120.40;60.01
2846403;Comfortable Collectibles Maroon #626;18  ;120.40;60.01
2846902;Elegant Electronics Navy #951;27  ;298.00;128.75
2847001;Comfortable Electronics Teal #288;27  ;369.80;165.88
2847002;Stylish Electronics Silver #190;27  ;369.80;150.95
2847103;Durable Electronics Purple #124;27  ;370.00;154.83
2848500;Elegant Audiobooks Brown #965;26  ;73.00;33.39
2849300;Delicious Electronics Orange #360;27  ;306.20;137.36
2851101;Useful Sound Equipment Green #760;FXA ;135.50;71.09
2851200;Useful Sound Equipment Navy #363;FXA ;100.50;52.80
2852304;Durable Jewelry Cyan #587;CCOF;99.90;79.90
2852306;High-Quality Jewelry Teal #939;CCOF;99.90;67.92
2852317;Long-Lasting Jewelry Maroon #246;CCOF;99.90;67.92
2852701;Beautiful Power Tools Maroon #552;OJP ;364.00;191.52
2852706;Comfortable Power Tools Magenta #289;OJP ;364.00;191.52
2852800;Fun Home Appliances Blue #635;MGP ;807.00;371.86
2853900;Modern Electronics Purple #600;27  ;306.20;137.36
2854100;Long-Lasting Electronics Olive #549;27  ;413.00;168.42
2854101;Practical Electronics Teal #831;27  ;413.00;185.08
2854102;Luxurious Electronics Green #452;27  ;413.00;185.08
2854600;Eco-Friendly Software Red #340;HBE ;3.60;1.50
2855503;Innovative Jewelry Yellow #65;CCOF;135.90;79.90
2856302;Elegant Electronics Lime #468;27  ;208.00;93.30
2857900;Versatile Software Blue #171;HBE ;57.50;30.76
2858500;Versatile Wall Decor Gold #983;AL  ;127.00;74.31
2858600;Stylish Wall Decor Navy #387;AL  ;196.00;115.23
2858700;Sophisticated Wall Decor Teal #959;AL  ;193.00;113.37
2858800;Innovative Wall Decor Teal #168;AL  ;253.00;148.71
2860300;Comfortable Creativity Blue #351;DESA;22.50;10.58
2862301;Luxurious Lighting Gold #100;CS  ;399.90;174.55
2862304;Elegant Lighting Purple #55;CS  ;399.90;174.55
2862403;Elegant Lighting Orange #923;CS  ;348.60;148.37
2862404;Modern Lighting Orange #455;CS  ;348.60;148.37
2862405;Comfortable Lighting Green #355;CS  ;348.60;139.64
2862407;Delicious Lighting Pink #558;CS  ;348.60;148.37
2862408;Fun Lighting Olive #591;CS  ;348.60;148.37
2862409;Durable Lighting Teal #195;CS  ;348.60;148.37
2862417;Eco-Friendly Lighting Gray #158;CS  ;348.60;148.37
2862423;Innovative Lighting White #857;CS  ;199.90;148.37
2862425;Delicious Lighting Silver #537;CS  ;199.90;148.37
2862500;Durable Audiobooks Silver #556;26  ;54.00;24.78
2865300;Useful Automotive Parts and Accessories Teal #731;DLN ;21.60;33.90
2865303;Beautiful Automotive Parts and Accessories Cyan #320;DLN ;21.60;39.38
2865400;Powerful Automotive Parts and Accessories White #722;DLN ;39.80;35.93
2865402;Delicious Automotive Parts and Accessories Orange #225;DLN ;39.80;35.93
2865403;Sophisticated Automotive Parts and Accessories Pink #565;DLN ;39.80;35.93
2865501;High-Quality Marine Supplies Pink #788;MCAT;131.50;58.96
2865503;Stylish Marine Supplies Navy #71;MCAT;131.50;58.96
2865600;Luxurious Marine Supplies Lime #373;MCAT;190.30;85.36
2865601;Durable Marine Supplies Silver #37;MCAT;190.30;85.36
2867100;Elegant Pet Supplies Blue #238;35  ;194.70;101.93
2867701;Fun Beauty Products Silver #86;MCT ;250.00;111.90
2868300;Sustainable Automotive Repair Pink #564;CAMF;64.90;40.43
2868304;Fun Automotive Repair Purple #148;CAMF;64.90;40.43
2868308;Fun Automotive Repair Olive #906;CAMF;97.70;41.55
2868310;Beautiful Automotive Repair Black #565;CAMF;97.70;41.51
2868311;Modern Automotive Repair Navy #956;CAMF;97.70;41.55
2868313;Stylish Automotive Repair Lime #440;CAMF;95.00;40.43
2868314;Eco-Friendly Automotive Repair Black #799;CAMF;95.00;40.43
2868315;Beautiful Automotive Repair White #55;CAMF;95.00;40.43
2868316;Powerful Automotive Repair Gray #531;CAMF;95.00;40.43
2868318;High-Quality Automotive Repair Blue #170;CAMF;95.00;40.43
2868503;Eco-Friendly Automotive Repair Navy #473;CAMF;88.20;36.72
2868504;High-Quality Automotive Repair Yellow #436;CAMF;88.20;36.72
